Holy_See;599.6716495291549
Andorra;509.4182283498013
French_Polynesia;401.32877305617
Montenegro;371.0367071293558
Luxembourg;327.935339510261
Aruba;303.58667167149594
San_Marino;277.9093013758779
Bahrain;255.44276464006802
Czechia;252.09165378187467
Liechtenstein;243.351307854929
Qatar;242.79064715438605
Armenia;241.43869889321422
Belgium;239.45620006442283
Guam;226.01304709127908
Panama;220.50274709940078
Slovenia;214.21779707464933
Georgia;202.80629972730122
Switzerland;196.33648405334492
Israel;193.88068074204077
United_States_of_America;192.44788164577525
Puerto_Rico;188.5259894533332
Croatia;179.5523761747931
Sint_Maarten;177.75615514386797
Argentina;169.53161157133323
Gibraltar;168.79021621928277
Serbia;168.01360817310896
Kuwait;164.68988176339036
Austria;162.48773908535816
North_Macedonia;162.10191125918735
Portugal;160.42123504649646
Spain;159.9825342727217
Netherlands;156.53946498639158
Peru;155.95247427866167
Chile;152.40137412492643
Bosnia_and_Herzegovina;152.2831469864773
Moldova;152.06698840771517
Costa_Rica;150.20666880925657
Brazil;150.05221329215016
France;147.65841827298468
Poland;144.82953937800744
Colombia;143.4577694974437
Lithuania;138.85059590751786
Hungary;134.29147171734317
Jordan;133.83763143992033
Sweden;131.69019738773792
Belize;131.41896925161151
Turks_and_Caicos_islands;131.23323754682448
Maldives;130.27991665569294
Italy;128.8596978804822
Romania;128.25157558255188
Kosovo;127.5175421374144
Bulgaria;122.84260077011238
Oman;122.05505389090283
Palestine;117.9782105856343
United_Kingdom;114.45996490660373
Slovakia;112.46551167646841
Curaçao;111.18255835438292
Malta;110.58980302792597
Cape_Verde;109.8735807440234
Bahamas;109.00725571708008
Monaco;108.1122088646615
Ukraine;98.76923880045626
Lebanon;95.71022245051195
Falkland_Islands_(Malvinas);95.21133795315788
United_States_Virgin_Islands;90.73023614971196
United_Arab_Emirates;80.01387054548891
Albania;78.98096224141794
Russia;78.86534273677742
Belarus;77.51646320918728
Denmark;76.85854155448627
Cyprus;76.76856513577357
Iceland;74.17940315124137
Ireland;73.89055255947736
Azerbaijan;73.03505293537104
South_Africa;72.84106389992569
Libya;71.24158705888892
Dominican_Republic;69.54424126000005
Faroe_Islands;69.5057898657143
Iraq;68.87935411489723
Jersey;67.70246089533066
Bolivia;67.14020647568188
Paraguay;66.11038175064158
Kyrgyzstan;63.828107589689935
Germany;62.795450517453375
Honduras;60.8042613075285
Iran;58.84564369274247
Latvia;57.77526847674075
Suriname;57.481278975515664
Ecuador;56.139530305000015
Estonia;55.64075573590896
Montserrat;55.393826535294146
Morocco;54.57323884501871
Saudi_Arabia;54.07429348546127
Turkey;52.946695874296566
Greece;52.213832311275866
Kazakhstan;51.973036566603035
"Bonaire, Saint Eustatius and Saba";50.51379748221574
Canada;48.4131890252778
Tunisia;46.498591945783595
Singapore;43.111150019601226
Nepal;42.17784435867856
Guernsey;40.22084982443662
Mexico;38.77917412119765
Guyana;38.631888264122075
Guatemala;38.2487057562977
Namibia;37.182139410782575
Isle_of_Man;35.42154762329192
Norway;34.28538401260273
El_Salvador;33.87192879031008
Western_Sahara;33.847616161481476
India;32.52972591059012
Djibouti;31.74445744782946
Eswatini;30.497570556870212
Botswana;28.024091505265325
Trinidad_and_Tobago;27.899789575432123
Sao_Tome_and_Principe;27.41807657675106
Bermuda;27.20916544770748
Cayman_Islands;26.931126548026324
British_Virgin_Islands;24.985047777669152
Finland;23.407483151721866
Gabon;22.711886987756653
Equatorial_Guinea;22.49634681696206
Jamaica;20.098410637234853
Venezuela;19.697589835172423
Anguilla;18.827326521666674
Philippines;18.763945546480272
Bangladesh;15.683715847366438
Seychelles;13.375059254218753
Uzbekistan;12.040631897279688
Mauritania;11.438469562862743
Uruguay;11.436276526679398
Dominica;10.908719547608717
Northern_Mariana_Islands;10.758345854698272
Indonesia;10.644041706939495
Saint_Lucia;10.256010696010073
Myanmar;10.17200668200787
Malaysia;9.995081367962964
Algeria;9.95647363934028
Pakistan;9.48584430080139
Ghana;9.147743172889728
Antigua_and_Barbuda;8.937676530701754
Kenya;8.930622468707224
Gambia;8.672924417065627
Tajikistan;8.465534508279072
Lesotho;7.279277457295926
Guinea_Bissau;7.089114210320005
Sri_Lanka;6.369149094863015
Afghanistan;6.163038602535209
Saint_Kitts_and_Nevis;5.908981374756095
Congo;5.8513369308429075
Central_African_Republic;5.564025898850581
Egypt;5.5535319676510015
Guinea;5.548335714809163
Zambia;5.446028791279074
Ethiopia;5.388214148403041
Japan;5.383995065999997
Barbados;5.324044059076302
Senegal;5.307726301797752
Cameroon;5.077871562954544
Saint_Vincent_and_the_Grenadines;5.075278928156685
Marshall_Islands;4.876029777333333
Nicaragua;4.852257361124024
Australia;4.780443020769231
Comoros;4.693815345654205
Haiti;4.53767315381323
Cote_dIvoire;4.444164376159695
Cuba;4.163808588358777
Zimbabwe;4.0040369897265675
Madagascar;3.548174242109376
Grenada;3.4031483402898597
Greenland;3.31148722237113
South_Korea;3.2034879190303
Bhutan;3.0749248359842505
Mozambique;2.9520645704724395
Uganda;2.9199880873725523
Syria;2.734942341220469
Angola;2.6997020050588225
Rwanda;2.6162713545419845
Sudan;2.424972271178709
Brunei_Darussalam;2.177510276753247
Mauritius;2.153246941391303
Togo;2.0417184069201517
Malawi;1.8681466247325103
New_Zealand;1.862738575608856
Liberia;1.806005191423077
Sierra_Leone;1.770732817346939
Nigeria;1.7388489855714286
South_Sudan;1.6675534772083327
Somalia;1.5847455734615383
Benin;1.5090108172983856
Mali;1.4753665129880469
Mongolia;1.4322230511111151
Eritrea;1.122991350446429
Burkina_Faso;0.8617583363636361
New_Caledonia;0.8458175704195793
Democratic_Republic_of_the_Congo;0.8361647329166662
Solomon_Islands;0.6991310870731707
Chad;0.5883589194941632
Papua_New_Guinea;0.5495860217171717
Yemen;0.44336355240000014
Niger;0.4409519177343747
Fiji;0.41200585006536017
Burundi;0.348036462244899
Vanuatu;0.3334645
Timor_Leste;0.27459535296610155
China;0.2662052264391691
Thailand;0.2505566383333336
United_Republic_of_Tanzania;0.22841050396226428
Taiwan;0.1273523481762919
Cambodia;0.11178607186311774
Laos;0.06686441030927832
Vietnam;0.062792508769716
Wallis_and_Futuna;0.0
Cases_on_an_international_conveyance_Japan;0.0
